Kind,Name,AvgLineComment,AvgLineCode,AltCountLineCode,AltCountLineComment,CountClassDerived,CountClassCoupled,CountDeclMethodAll,MaxInheritanceTree,PercentLackOfCohesion
Public Function,"CApp::AddToArchive",,,1,0,,,,,
Public Function,"CApp::CApp",,,5,0,,,,,
Public Function,"CApp::CalculateCrc",,,10,0,,,,,
Public Function,"CApp::CalculateCrc2",,,51,1,,,,,
Public Function,"CApp::ChangeFlatMode",,,1,0,,,,,
Public Function,"CApp::Change_AutoRefresh_Mode",,,5,0,,,,,
Public Function,"CApp::Combine",,,118,7,,,,,
Public Function,"CApp::Comment",,,1,0,,,,,
Public Function,"CApp::CopyTo",,,1,0,,,,,
Public Function,"CApp::Create",,,50,1,,,,,
Public Function,"CApp::CreateDragTarget",,,6,0,,,,,
Public Function,"CApp::CreateFileA",,,1,0,,,,,
Public Function,"CApp::CreateFolder",,,1,0,,,,,
Public Function,"CApp::CreateOnePanel",,,20,0,,,,,
Public Function,"CApp::Delete",,,1,0,,,,,
Public Function,"CApp::DiffFiles",,,49,0,,,,,
Public Function,"CApp::DragBegin",,,5,0,,,,,
Public Function,"CApp::DragEnd",,,5,0,,,,,
Public Function,"CApp::EditCopy",,,1,0,,,,,
Public Function,"CApp::EditCut",,,1,0,,,,,
Public Function,"CApp::EditItem",,,1,0,,,,,
Public Function,"CApp::EditPaste",,,1,0,,,,,
Public Function,"CApp::ExtractArchives",,,1,0,,,,,
Public Function,"CApp::FoldersHistory",,,1,0,,,,,
Public Function,"CApp::GetFlatMode",,,1,0,,,,,
Public Function,"CApp::GetFocusedPanel",,,1,0,,,,,
Public Const Function,"CApp::GetFocusedPanelIndex",,,1,0,,,,,
Public Function,"CApp::GetListViewMode",,,1,0,,,,,
Public Function,"CApp::GetSortID",,,1,0,,,,,
Public Function,"CApp::Get_AutoRefresh_Mode",,,4,1,,,,,
Public Function,"CApp::InvertSelection",,,1,0,,,,,
Public Const Function,"CApp::IsPanelVisible",,,1,0,,,,,
Public Function,"CApp::MoveSubWindows",,,39,6,,,,,
Public Function,"CApp::MoveTo",,,1,0,,,,,
Public Function,"CApp::OnCopy",,,214,28,,,,,
Public Function,"CApp::OnNotify",,,26,1,,,,,
Public Function,"CApp::OnSetSameFolder",,,8,0,,,,,
Public Function,"CApp::OnSetSubFolder",,,27,1,,,,,
Public Function,"CApp::OpenAltStreams",,,1,0,,,,,
Public Function,"CApp::OpenBookmark",,,1,0,,,,,
Public Function,"CApp::OpenItem",,,1,0,,,,,
Public Function,"CApp::OpenItemInside",,,1,0,,,,,
Public Function,"CApp::OpenItemOutside",,,1,0,,,,,
Public Function,"CApp::OpenParentFolder",,,1,0,,,,,
Public Function,"CApp::OpenRootFolder",,,1,0,,,,,
Public Function,"CApp::Properties",,,1,0,,,,,
Public Function,"CApp::ReadToolbar",,,17,0,,,,,
Public Function,"CApp::RefreshAllPanels",,,10,0,,,,,
Public Function,"CApp::RefreshTitle",,,17,1,,,,,
Public Function,"CApp::RefreshTitle",,,6,0,,,,,
Public Function,"CApp::RefreshTitleAlways",,,1,0,,,,,
Public Function,"CApp::RefreshView",,,1,0,,,,,
Public Function,"CApp::Refresh_StatusBar",,,1,1,,,,,
Public Function,"CApp::Release",,,5,1,,,,,
Public Function,"CApp::ReloadLang",,,4,0,,,,,
Public Function,"CApp::ReloadToolbars",,,17,0,,,,,
Public Function,"CApp::Rename",,,1,0,,,,,
Public Function,"CApp::Save",,,18,2,,,,,
Public Function,"CApp::SaveToolbar",,,9,0,,,,,
Public Function,"CApp::SaveToolbarChanges",,,8,0,,,,,
Public Function,"CApp::SelectAll",,,1,0,,,,,
Public Function,"CApp::SelectByType",,,1,0,,,,,
Public Function,"CApp::SelectSpec",,,1,0,,,,,
Public Function,"CApp::SetBookmark",,,1,0,,,,,
Public Function,"CApp::SetFocusedPanel",,,4,1,,,,,
Public Function,"CApp::SetListSettings",,,35,10,,,,,
Public Function,"CApp::SetListViewMode",,,1,0,,,,,
Public Function,"CApp::SetPanels_AutoRefresh_Mode",,,5,0,,,,,
Public Function,"CApp::SetShowSystemMenu",,,4,0,,,,,
Public Function,"CApp::SortItemsWithPropID",,,1,0,,,,,
Public Function,"CApp::Split",,,85,8,,,,,
Public Function,"CApp::SwitchArchiveToolbar",,,5,0,,,,,
Public Function,"CApp::SwitchButtonsLables",,,5,0,,,,,
Public Function,"CApp::SwitchLargeButtons",,,5,0,,,,,
Public Function,"CApp::SwitchOnOffOnePanel",,,14,5,,,,,
Public Function,"CApp::SwitchStandardToolbar",,,5,0,,,,,
Public Function,"CApp::TestArchives",,,1,0,,,,,
Struct,"CAppState",0,5,15,0,0,0,2,0,0
Public Function,"CAppState::Read",,,5,0,,,,,
Public Function,"CAppState::Save",,,5,0,,,,,
Class,"CArc",16,73,1551,341,0,31,24,0,90
Public Function,"CArc::CArc",,,10,0,,,,,
Private Function,"CArc::CheckZerosTail",,,25,3,,,,,
Public Function,"CArc::Close",,,5,0,,,,,
Public Const Function,"CArc::GetDefaultItemPath",,,20,0,,,,,
Public Const Function,"CArc::GetEstmatedPhySize",,,1,0,,,,,
Public Const Function,"CArc::GetGlobalOffset",,,1,0,,,,,
Public Const Function,"CArc::GetItem",,,106,7,,,,,
Public Const Function,"CArc::GetItemMTime",,,20,0,,,,,
Public Const Function,"CArc::GetItemPath",,,47,67,,,,,
Public Const Function,"CArc::GetItemPath2",,,12,0,,,,,
Private Const Function,"CArc::GetItemPathToParent",,,66,0,,,,,
Public Const Function,"CArc::GetItemSize",,,18,0,,,,,
Public Const Function,"CArc::IsItemAnti",,,2,0,,,,,
Public Function,"CArc::OpenStream",,,40,1,,,,,
Private Function,"CArc::OpenStream2",,,937,206,,,,,
Public Function,"CArc::OpenStreamOrFile",,,69,9,,,,,
Private Function,"CArc::PrepareToOpen",,,38,18,,,,,
Public Function,"CArc::ReOpen",,,35,2,,,,,
Public Function,"CArc::ReadBasicProps",,,51,9,,,,,
Struct,"CArcCmdLineException",0,9,13,0,0,1,99,1,0
Public Function,"CArcCmdLineException::CArcCmdLineException",,,9,0,,,,,
Struct,"CArcCmdLineOptions",0,12,55,4,0,4,5,0,87
Public Function,"CArcCmdLineOptions::CArcCmdLineOptions",,,12,0,,,,,
Class,"CArcCmdLineParser",2,102,328,6,0,11,5,0,0
Public Function,"CArcCmdLineParser::CArcCmdLineParser",,,1,0,,,,,
Public Function,"CArcCmdLineParser::Parse1",,,70,0,,,,,
Public Function,"CArcCmdLineParser::Parse2",,,249,6,,,,,
Struct,"CArcCommand",0,8,41,0,0,0,9,0,55
Public Const Function,"CArcCommand::GetPathMode",,,10,0,,,,,
Public Const Function,"CArcCommand::IsFromExtractGroup",,,11,0,,,,,
Public Const Function,"CArcCommand::IsFromUpdateGroup",,,12,0,,,,,
Public Const Function,"CArcCommand::IsTestCommand",,,1,0,,,,,
Struct,"CArcErrorInfo",0,5,71,11,0,1,15,0,76
Public Const Function,"CArcErrorInfo::AreThereErrors",,,1,0,,,,,
Public Const Function,"CArcErrorInfo::AreThereWarnings",,,1,0,,,,,
Public Function,"CArcErrorInfo::CArcErrorInfo",,,10,1,,,,,
Public Function,"CArcErrorInfo::ClearErrors",,,12,2,,,,,
Public Function,"CArcErrorInfo::ClearErrors_Full",,,5,0,,,,,
Public Const Function,"CArcErrorInfo::GetErrorFlags",,,7,0,,,,,
Public Const Function,"CArcErrorInfo::GetWarningFlags",,,7,0,,,,,
Public Const Function,"CArcErrorInfo::IsArc_After_NonOpen",,,4,0,,,,,
Public Const Function,"CArcErrorInfo::IsThereErrorOrWarning",,,9,0,,,,,
Public Const Function,"CArcErrorInfo::NeedTailWarning",,,1,0,,,,,
Struct,"CArcExtInfo",0,1,8,0,0,1,7,0,57
Public Function,"CArcExtInfo::CArcExtInfo",,,1,0,,,,,
Public Function,"CArcExtInfo::CArcExtInfo",,,1,0,,,,,
Public Function,"CArcExtInfo::CArcExtInfo",,,1,0,,,,,
Struct,"CArcInfo",0,1,15,0,0,2,1,0,90
Public Const Function,"CArcInfo::IsMultiSignature",,,1,0,,,,,
Struct,"CArcInfoEx",0,3,82,16,0,6,20,0,87
Public Function,"CArcInfoEx::AddExts",,,18,0,,,,,
Public Function,"CArcInfoEx::CArcInfoEx",,,14,1,,,,,
Public Const Function,"CArcInfoEx::FindExtension",,,7,0,,,,,
Public Const Function,"CArcInfoEx::Flags_AltStreams",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_BackwardOpen",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_FindSignature",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_HardLinks",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_KeepName",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_NtSecure",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_PreArc",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_PureStartOpen",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_StartOpen",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_SymLinks",,,1,0,,,,,
Public Const Function,"CArcInfoEx::Flags_UseGlobalOffset",,,1,0,,,,,
Public Const Function,"CArcInfoEx::GetMainExt",,,6,0,,,,,
Public Const Function,"CArcInfoEx::IsSplit",,,1,0,,,,,
Struct,"CArcItem",0,1,14,0,0,1,5,0,84
Public Function,"CArcItem::CArcItem",,,1,0,,,,,
Struct,"CArchiveCommand",0,4,9,0,0,0,4,0,75
Public Const Function,"CArchiveCommand::DefaultRecursedType",,,4,0,,,,,
Class,"CArchiveExtractCallback",10,94,1223,113,0,25,57,3,91
Class,"CArchiveExtractCallback",1,37,1117,101,0,24,68,3,93
Public Virtual Function,"CArchiveExtractCallback::AddRef",,,599,85,,,,,
Public Virtual Function,"CArchiveExtractCallback::AddRef",,,55,5,,,,,
Public Function,"CArchiveExtractCallback::CArchiveExtractCallback",,,1,0,,,,,
Public Function,"CArchiveExtractCallback::CArchiveExtractCallback",,,12,0,,,,,
Private Struct,"CArchiveExtractCallback::CProcessedFileInfo",0,0,8,0,0,0,3,0,100
Private Struct,"CArchiveExtractCallback::CProcessedFileInfo",0,0,11,0,0,0,0,0,0
Private Function,"CArchiveExtractCallback::CreateComplexDirectory",,,34,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::CryptoGetTextPassword",,,9,3,,,,,
Public Virtual Function,"CArchiveExtractCallback::CryptoGetTextPassword",,,11,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::GetStream",,,94,7,,,,,
Public Virtual Function,"CArchiveExtractCallback::GetStream",,,618,91,,,,,
Private Function,"CArchiveExtractCallback::GetTime",,,14,0,,,,,
Private Function,"CArchiveExtractCallback::GetUnpackSize",,,4,0,,,,,
Public Function,"CArchiveExtractCallback::Init",,,7,0,,,,,
Public Function,"CArchiveExtractCallback::Init",,,61,2,,,,,
Public Function,"CArchiveExtractCallback::InitForMulti",,,9,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::PrepareOperation",,,16,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::PrepareOperation",,,21,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::QueryInterface",,,599,85,,,,,
Public Virtual Function,"CArchiveExtractCallback::QueryInterface",,,55,5,,,,,
Public Virtual Function,"CArchiveExtractCallback::Release",,,599,85,,,,,
Public Virtual Function,"CArchiveExtractCallback::Release",,,55,5,,,,,
Public Virtual Function,"CArchiveExtractCallback::ReportExtractResult",,,26,1,,,,,
Private Function,"CArchiveExtractCallback::SendMessageError",,,7,0,,,,,
Private Function,"CArchiveExtractCallback::SendMessageError2",,,8,0,,,,,
Private Function,"CArchiveExtractCallback::SendMessageError_with_LastError",,,13,0,,,,,
Public Function,"CArchiveExtractCallback::SetBaseParentFolderIndex",,,5,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetCompleted",,,4,1,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetCompleted",,,16,0,,,,,
Public Function,"CArchiveExtractCallback::SetDirsTimes",,,37,1,,,,,
Public Function,"CArchiveExtractCallback::SetFinalAttribs",,,9,0,,,,,
Public Function,"CArchiveExtractCallback::SetHashMethods",,,8,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetOperationResult",,,64,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetOperationResult",,,80,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetRatioInfo",,,6,0,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetTotal",,,4,1,,,,,
Public Virtual Function,"CArchiveExtractCallback::SetTotal",,,10,0,,,,,
Struct,"CArchiveItemPropertyTemp",0,0,6,0,0,1,4,0,100
Struct,"CArchiveLink",2,16,237,42,0,22,14,0,80
Public Function,"CArchiveLink::CArchiveLink",,,5,0,,,,,
Public Function,"CArchiveLink::Close",,,10,1,,,,,
Public Const Function,"CArchiveLink::GetArc",,,1,0,,,,,
Public Const Function,"CArchiveLink::GetArchive",,,1,0,,,,,
Public Const Function,"CArchiveLink::GetArchiveGetRawProps",,,1,0,,,,,
Public Const Function,"CArchiveLink::GetArchiveGetRootProps",,,1,0,,,,,
Public Function,"CArchiveLink::KeepModeForNextOpen",,,11,0,,,,,
Public Function,"CArchiveLink::Open",,,110,31,,,,,
Public Function,"CArchiveLink::Open2",,,31,3,,,,,
Public Function,"CArchiveLink::Open3",,,9,0,,,,,
Public Function,"CArchiveLink::ReOpen",,,32,2,,,,,
Public Function,"CArchiveLink::Release",,,7,1,,,,,
Public Function,"CArchiveLink::~CArchiveLink",,,1,0,,,,,
Class,"CArchiveOpenCallback",40,276,31,5,0,3,27,2,83
Public Virtual Function,"CArchiveOpenCallback::AddRef",,,641,92,,,,,
Public Function,"CArchiveOpenCallback::CArchiveOpenCallback",,,1,0,,,,,
Public Virtual Function,"CArchiveOpenCallback::CryptoGetTextPassword",,,9,3,,,,,
Public Virtual Function,"CArchiveOpenCallback::QueryInterface",,,641,92,,,,,
Public Virtual Function,"CArchiveOpenCallback::Release",,,641,92,,,,,
Public Virtual Function,"CArchiveOpenCallback::SetCompleted",,,4,1,,,,,
Public Virtual Function,"CArchiveOpenCallback::SetTotal",,,4,1,,,,,
Class,"CArchiveOpenCallback_Offset",85,416,63,1,0,2,34,2,96
Public Virtual Function,"CArchiveOpenCallback_Offset::AddRef",,,1767,344,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::CryptoGetTextPassword",,,8,0,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::GetProperty",,,7,1,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::GetStream",,,6,0,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::QueryInterface",,,5,0,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::Release",,,1767,344,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::SetCompleted",,,9,0,,,,,
Public Virtual Function,"CArchiveOpenCallback_Offset::SetTotal",,,4,0,,,,,
Struct,"CArchivePath",0,10,79,5,0,2,11,0,76
Public Function,"CArchivePath::CArchivePath",,,1,0,,,,,
Public Const Function,"CArchivePath::GetFinalPath",,,10,0,,,,,
Public Const Function,"CArchivePath::GetFinalVolPath",,,10,0,,,,,
Public Const Function,"CArchivePath::GetPathWithoutExt",,,1,0,,,,,
Public Const Function,"CArchivePath::GetTempPathA",,,13,0,,,,,
Public Function,"CArchivePath::ParseFromPath",,,29,0,,,,,
Class,"CArchiveUpdateCallback",6,42,712,52,0,32,76,4,92
Class,"CArchiveUpdateCallback",1,21,618,40,0,26,114,4,93
Public Virtual Function,"CArchiveUpdateCallback::AddRef",,,343,65,,,,,
Public Virtual Function,"CArchiveUpdateCallback::AddRef",,,43,0,,,,,
Public Const Function,"CArchiveUpdateCallback::AreAllFilesClosed",,,1,0,,,,,
Public Function,"CArchiveUpdateCallback::CArchiveUpdateCallback",,,1,0,,,,,
Public Function,"CArchiveUpdateCallback::CArchiveUpdateCallback",,,21,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::CryptoGetTextPassword",,,6,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::CryptoGetTextPassword2",,,13,3,,,,,
Public Virtual Function,"CArchiveUpdateCallback::CryptoGetTextPassword2",,,6,0,,,,,
Public Function,"CArchiveUpdateCallback::Finilize",,,9,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetNumRawProps",,,7,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetParent",,,6,1,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetProperty",,,25,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetProperty",,,98,12,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetRawProp",,,55,6,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetRawPropInfo",,,6,1,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetRootProp",,,14,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetRootRawProp",,,32,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetStream",,,26,3,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetStream",,,9,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetStream2",,,97,7,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetUpdateItemInfo",,,11,1,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetUpdateItemInfo",,,17,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetVolumeSize",,,9,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetVolumeSize",,,9,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetVolumeStream",,,18,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::GetVolumeStream",,,20,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::InFileStream_On_Destroy",,,15,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::InFileStream_On_Error",,,19,1,,,,,
Public Function,"CArchiveUpdateCallback::Init",,,7,0,,,,,
Public Const Function,"CArchiveUpdateCallback::IsDir",,,8,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::QueryInterface",,,343,65,,,,,
Public Virtual Function,"CArchiveUpdateCallback::QueryInterface",,,8,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::Release",,,343,65,,,,,
Public Virtual Function,"CArchiveUpdateCallback::Release",,,43,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::ReportExtractResult",,,37,12,,,,,
Public Virtual Function,"CArchiveUpdateCallback::ReportOperation",,,50,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetCompleted",,,4,1,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetCompleted",,,6,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetOperationResult",,,5,1,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetOperationResult",,,6,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetRatioInfo",,,6,0,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetTotal",,,4,1,,,,,
Public Virtual Function,"CArchiveUpdateCallback::SetTotal",,,6,0,,,,,
Public Function,"CArchiveUpdateCallback::~CArchiveUpdateCallback",,,1,0,,,,,
Struct,"CAttribIconPair",0,0,5,2,0,0,0,0,0
Class,"CBZip2CombinedCrc",0,1,9,0,0,0,6,0,33
Public Function,"CBZip2CombinedCrc::CBZip2CombinedCrc",,,1,0,,,,,
Public Const Function,"CBZip2CombinedCrc::GetDigest",,,1,0,,,,,
Public Function,"CBZip2CombinedCrc::Init",,,1,0,,,,,
Public Function,"CBZip2CombinedCrc::Update",,,1,0,,,,,
Class,"CBZip2Crc",0,2,22,0,0,0,6,0,33
Public Function,"CBZip2Crc::CBZip2Crc",,,1,0,,,,,
Public Const Function,"CBZip2Crc::GetDigest",,,1,0,,,,,
Public Function,"CBZip2Crc::Init",,,1,0,,,,,
Public Static Function,"CBZip2Crc::InitTable",,,10,0,,,,,
Public Function,"CBZip2Crc::UpdateByte",,,1,0,,,,,
Public Function,"CBZip2Crc::UpdateByte",,,1,0,,,,,
Class,"CBZip2CrcTableInit",0,1,5,0,0,1,3,0,0
Public Function,"CBZip2CrcTableInit::CBZip2CrcTableInit",,,1,0,,,,,
Class,"CBaseRandomGenerator",0,2,14,0,0,0,7,0,71
Public Function,"CBaseRandomGenerator::CBaseRandomGenerator",,,1,0,,,,,
Public Function,"CBaseRandomGenerator::GetRnd",,,6,0,,,,,
Public Function,"CBaseRandomGenerator::Init",,,1,0,,,,,
Struct,"CBenchBuffer",0,4,41,1,2,0,6,0,41
Public Function,"CBenchBuffer::Alloc",,,7,0,,,,,
Public Function,"CBenchBuffer::AllocAlignedMask",,,8,0,,,,,
Public Function,"CBenchBuffer::CBenchBuffer",,,1,0,,,,,
Public Function,"CBenchBuffer::~CBenchBuffer",,,1,0,,,,,
Struct,"CBenchCallback",0,12,44,2,0,3,18,1,88
Struct,"CBenchCallback2",0,5,23,0,0,3,15,1,77
Public Virtual Function,"CBenchCallback2::CheckBreak",,,6,0,,,,,
Public Virtual Function,"CBenchCallback2::NewLine",,,4,0,,,,,
Public Virtual Function,"CBenchCallback2::Print",,,6,0,,,,,
Public Virtual Function,"CBenchCallback::SetDecodeResult",,,16,0,,,,,
Public Virtual Function,"CBenchCallback::SetEncodeResult",,,16,0,,,,,
Public Virtual Function,"CBenchCallback::SetFreq",,,4,1,,,,,
Struct,"CBenchCallbackToPrint",0,8,76,0,0,4,21,1,76
Public Function,"CBenchCallbackToPrint::CBenchCallbackToPrint",,,8,0,,,,,
Public Function,"CBenchCallbackToPrint::Init",,,1,0,,,,,
Public Function,"CBenchCallbackToPrint::NewLine",,,4,0,,,,,
Public Function,"CBenchCallbackToPrint::Print",,,4,0,,,,,
Public Virtual Function,"CBenchCallbackToPrint::SetDecodeResult",,,20,0,,,,,
Public Virtual Function,"CBenchCallbackToPrint::SetEncodeResult",,,14,0,,,,,
Public Virtual Function,"CBenchCallbackToPrint::SetFreq",,,6,0,,,,,
Struct,"CBenchEncoders",0,1,6,0,0,1,3,0,33
Public Function,"CBenchEncoders::CBenchEncoders",,,1,0,,,,,
Public Function,"CBenchEncoders::~CBenchEncoders",,,1,0,,,,,
Struct,"CBenchHash",0,0,7,0,0,0,1,0,100
Struct,"CBenchInfo",0,8,46,0,1,0,9,0,82
Struct,"CBenchInfo2",0,3,12,0,0,0,17,1,0
Public Const Function,"CBenchInfo2::GetCompressRating",,,4,0,,,,,
Public Const Function,"CBenchInfo2::GetDecompressRating",,,4,0,,,,,
Public Function,"CBenchInfo2::Init",,,1,0,,,,,
Public Function,"CBenchInfo::CBenchInfo",,,1,0,,,,,
Public Const Function,"CBenchInfo::GetRatingPerUsage",,,14,0,,,,,
Public Const Function,"CBenchInfo::GetSpeed",,,4,0,,,,,
Public Const Function,"CBenchInfo::GetUsage",,,14,0,,,,,
Struct,"CBenchInfoCalc",0,7,21,0,1,2,8,0,75
Public Function,"CBenchInfoCalc::SetFinishTime",,,6,0,,,,,
Public Function,"CBenchInfoCalc::SetStartTime",,,8,0,,,,,
Struct,"CBenchMethod",0,0,9,0,0,0,1,0,100
Class,"CBenchProgressInfo",28,1222,38,0,0,4,30,2,90
Public Virtual Function,"CBenchProgressInfo::AddRef",,,2173,47,,,,,
Public Function,"CBenchProgressInfo::CBenchProgressInfo",,,1,0,,,,,
Public Virtual Function,"CBenchProgressInfo::QueryInterface",,,2173,47,,,,,
Public Virtual Function,"CBenchProgressInfo::Release",,,2173,47,,,,,
Public Virtual Function,"CBenchProgressInfo::SetRatioInfo",,,25,0,,,,,
Class,"CBenchProgressStatus",0,5,23,0,0,1,5,0,80
Public Function,"CBenchProgressStatus::GetResult",,,7,0,,,,,
Public Function,"CBenchProgressStatus::SetResult",,,7,0,,,,,
Struct,"CBenchProps",0,5,44,0,0,0,11,0,72
Public Function,"CBenchProps::CBenchProps",,,1,0,,,,,
Public Function,"CBenchProps::GeComprCommands",,,4,0,,,,,
Public Function,"CBenchProps::GeDecomprCommands",,,4,0,,,,,
Public Function,"CBenchProps::GetCompressRating",,,13,0,,,,,
Public Function,"CBenchProps::GetDecompressRating",,,5,0,,,,,
Public Function,"CBenchProps::SetLzmaCompexity",,,7,0,,,,,
Class,"CBenchRandomGenerator",0,19,80,0,0,1,16,1,0
Public Function,"CBenchRandomGenerator::GenerateLz",,,56,0,,,,,
Public Function,"CBenchRandomGenerator::GenerateSimpleRandom",,,9,0,,,,,
Private Static Function,"CBenchRandomGenerator::GetLen",,,5,0,,,,,
Private Static Function,"CBenchRandomGenerator::GetVal",,,6,0,,,,,
Class,"CBenchmarkDialog",0,18,403,12,0,9,69,2,89
Public Function,"CBenchmarkDialog::CBenchmarkDialog",,,1,0,,,,,
Public Function,"CBenchmarkDialog::Create",,,5,0,,,,,
Private Function,"CBenchmarkDialog::GetNumberOfThreads",,,4,0,,,,,
Public Function,"CBenchmarkDialog::MessageBoxError",,,4,0,,,,,
Private Function,"CBenchmarkDialog::OnButtonClicked",,,13,0,,,,,
Private Virtual Function,"CBenchmarkDialog::OnCancel",,,6,0,,,,,
Private Function,"CBenchmarkDialog::OnChangeDictionary",,,11,0,,,,,
Private Function,"CBenchmarkDialog::OnChangeSettings",,,14,0,,,,,
Private Virtual Function,"CBenchmarkDialog::OnCommand",,,11,0,,,,,
Private Virtual Function,"CBenchmarkDialog::OnHelp",,,4,0,,,,,
Private Virtual Function,"CBenchmarkDialog::OnInit",,,126,2,,,,,
Private Function,"CBenchmarkDialog::OnRestartButton",,,4,0,,,,,
Private Function,"CBenchmarkDialog::OnSize",,,33,1,,,,,
Private Function,"CBenchmarkDialog::OnStopButton",,,5,0,,,,,
Private Virtual Function,"CBenchmarkDialog::OnTimer",,,80,8,,,,,
Private Function,"CBenchmarkDialog::PrintRating",,,7,0,,,,,
